ID,LINK,PATH,PATH_1,PATH_3,PATH_5,Version,FINAL_LU_UMD,TRAJECTORY,ISLAND,Checked,NOTES,X1990_LC,X1990_CONF,X1990_NOTES,CH1_YR,CH1_PCF,CH1_TYPE,CH1_CONF,CH1_NOTES,CH2_YR,CH2_PCF,CH2_TYPE,CH2_CONF,CH2_NOTES,CH3_YR,CH3_PCF,CH3_TYPE,CH3_CONF,CH3_NOTES,CH4_YR,CH4_PCF,CH4_TYPE,CH4_CONF,CH4_NOTES,CH5_YR,CH5_PCF,CH5_TYPE,CH5_CONF,CH5_NOTES,CH6_YR,CH6_PCF,CH6_TYPE,CH6_CONF,CH6_NOTES,FINAL_LU,USER,CLASS_NOTES,NOTES_FINAL,CONF_FINAL,CHANGE_E_CONF,DISAGREEMENT_EDITS,DISAGREEMENT_NOTES,DEG_YR_FIRST,DEG_TYPE_FIRST,CLEAR_YR_FIRST,CLEAR_TYPE_FIRST,AGREE_DISAGREE,SPOT,HIGHRES_GE,FY_CF,Editor,NUM_CHANGE,TREE_COVER,LOSS_YEAR,KLHK_CLASS_1990,KLHK_CLASS_2000,KLHK_CLASS_2012,Sveta_2001,Belinda_2000,INCAS_2000,INCAS_2012,1990 status,2000 status,2001 status,2012 status,Team
1467,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1467.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1467.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,"I think the pixel might actually have been forested in 1990, though possibly cleared (fire?); clearing first visible in 2000",Primary intact,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Inggit checked,NA,NA,HIGH,LOW,Edited entry,NA,0,NA,0,NA,Disagree - major,YES,none,1996,Inggit checked,0,89,NA,NON,NON,NON,BUFFER,FOREST,NON,FOREST,NON,NON,NON,NON,Team_3
1521,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1521.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1521.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,Not sure if this is forest or a shrubland,Primary intact,HIGH,NA,2015,2014,Degraded - Fire,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Inggit checked,NA,NA,HIGH,HIGH,Edited entry,NA,0,NA,0,NA,Agree,YES,2016,1990,Inggit checked,0,82,NA,FOREST,FOREST,FOREST,NON,FOREST,NON,FOREST,NON,NON,NON,NON,Team_3
1876,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1876.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1876.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,Forest or shrubland?,Primary intact,HIGH,from google earth,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Diana checked,NA,NA,HIGH,HIGH,No edits needed,"Natural wetland landscape, hard to tell if pixel is covered in trees or shrubs",0,NA,0,NA,Agree,YES,none,1990,Diana checked,0,62,NA,FOREST,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,Team_3
2038,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2038.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2038.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,I think this might be forested,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Yazid checked,NA,NA,HIGH,HIGH,Edited entry,NA,0,NA,0,NA,Disagree - major,YES,2015,1990,Yazid checked,0,68,NA,FOREST,FOREST,FOREST,BUFFER,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
6283,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6283.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6283.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary intact,NO_CHANGE,Nusa_Tenggara,Recommend change,"Not intact, possibly not primary forest",Primary intact,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Rizky checked,NA,NA,LOW,HIGH,No edits needed,Monsoon forest in the eastern part of Sumba,0,NA,0,NA,Disagree - major,YES,2005,1990,Rizky checked,0,79,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
6321,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6321.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6321.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary intact,NO_CHANGE,Nusa_Tenggara,Recommend change,Not primary forest (or at least not intact),Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2016,1990,Inggit checked,0,83,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
6376,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6376.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6376.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary intact,NO_CHANGE,Nusa_Tenggara,Unsure,NA,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2016,1990,Inggit checked,0,0,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
6428,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6428.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6428.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary intact,NO_CHANGE,Nusa_Tenggara,Unsure,Not certain this is intact,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2013,1990,Yazid checked,0,90,NA,FOREST,FOREST,FOREST,BUFFER,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
6466,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6466.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6466.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary intact,NO_CHANGE,Nusa_Tenggara,Unsure,Not sure this pixel is actually forest,Primary intact,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Rizky checked,NA,NA,HIGH,LOW,No edits needed,NA,0,NA,0,NA,Agree,YES,2005,1990,Rizky checked,0,100,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,NON,FOREST,FOREST,FOREST,FOREST,Team_3
6487,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6487.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6487.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary intact,NO_CHANGE,Nusa_Tenggara,Recommend change,"Not intact, possibly not primary forest",Primary intact,HIGH,NA,2005,2004,Degraded - Natural disturbance,HIGH,land slide,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Rizky checked,NA,NA,HIGH,HIGH,Edited entry,Monsoon forest in the eastern part of Flores. No evidence of human disturbances,0,NA,0,NA,Agree,YES,2012,1990,Rizky checked,0,89,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
6327,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6327.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6327.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Selective logging,DEG,Nusa_Tenggara,Unsure,"Not sure I see the degradation event, I also think its possible this is some sort of tree plantation",Primary intact,HIGH,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,2013,Degraded - Selective logging,0,NA,Disagree - major,YES,2017,1995,NA,1,95,NA,FOREST,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
6299,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6299.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6299.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Natural disturbance,DEG,Nusa_Tenggara,Recommend change,"Pixel already degraded at start of study period, didn't change during study",Primary degraded,HIGH,NA,2009,2008,Degraded - Nearby clearing,HIGH,NA,2015,2014,Degraded - Nearby clearing,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,2015,Degraded - Natural disturbance,0,NA,Agree,YES,2016,1995,NA,1,97,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
6309,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6309.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6309.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Natural disturbance,DEG,Nusa_Tenggara,Recommend change,"Agree with change event, but if this was forested in 1990 it was probably already degraded",Primary intact,HIGH,NA,2015,2014,Degraded - Nearby clearing,LOW,roading,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,2015,Degraded - Natural disturbance,0,NA,Agree,YES,2017,1997,Inggit checked,1,89,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
6217,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6217.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6217.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Smallholder,CLEARED_CLEARED,Nusa_Tenggara,Unsure,"Not positive about this, could been degraded fire both times",Primary intact,HIGH,No free of cloud image during 1990-1994,1999,1998,Cleared - Smallholder,LOW,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Rizky checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,1999,Cleared - Smallholder,Disagree - minor,YES,2002,1995,NA,2,85,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,NON,NON,NON,Team_3
6126,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6126.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6126.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,Not sure if this is primary forest,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2017,1990,Yazid checked,0,100,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
6211,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6211.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6211.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,Not sure if this is primary forest,Primary degraded,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Rizky checked,NA,NA,LOW,HIGH,No edits needed,Located in east Timor whereof the condition is very dry. Becoming affected to the forest which is very sparse but the canopy vegetation consistently time-by-time quite same,0,NA,0,NA,Agree,YES,2005,1990,Rizky checked,0,100,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
6220,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6220.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6220.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,"Boundary pixel, not sure if this is more than 50% forest",Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Rizky checked,NA,NA,HIGH,HIGH,No edits needed,At the edge of savana and degraded forest. More than half pixel lies on monsoon forest,0,NA,0,NA,Disagree - major,YES,2009,1990,Rizky checked,0,72,NA,NON,NON,FOREST+NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
6225,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6225.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6225.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,"Probably primary forest, but I'm not entirely sure",Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Rizky checked,NA,NA,HIGH,HIGH,No edits needed,The pixel located at consistent vegetation confirmed by GE that is monsoon forest.,0,NA,0,NA,Disagree - major,YES,2004,1990,Rizky checked,0,89,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
6230,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6230.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6230.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Recommend change,"Boundary pixel, probably non forest",Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Rizky checked,NA,NA,HIGH,HIGH,No edits needed,Pixel located right on the forest but in the surrounding areas mostly savana,0,NA,0,NA,Disagree - major,YES,2010,1990,Rizky checked,0,59,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
6268,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6268.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6268.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,Not certain this is primary forest,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Rizky checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2004,1990,Rizky checked,0,100,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
6276,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6276.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6276.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,Possible shrubland,Primary degraded,LOW,NA,2016,2015,Degraded - Nearby clearing,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Rizky checked,NA,NA,LOW,HIGH,No edits needed,Monsoon forest,0,NA,0,NA,Disagree - major,YES,2011,1990,Rizky checked,0,79,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
6315,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6315.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6315.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,Not sure if this is primary forest,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2017,1990,Inggit checked,0,98,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
6333,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6333.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6333.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,Might be a shrubland,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2009,1990,Inggit checked,0,7,NA,FOREST,FOREST,FOREST,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
6340,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6340.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6340.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Recommend change,Non forest,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2016,1990,Inggit checked,0,4,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
6352,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6352.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6352.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,Possibly shrubland,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2016,1990,Inggit checked,0,25,NA,FOREST,FOREST,FOREST,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
6355,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6355.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6355.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,Possible shrubland,Primary degraded,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - minor,YES,2016,1990,Inggit checked,0,94,NA,FOREST,FOREST,FOREST,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
6370,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6370.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6370.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,Not sure if this is primary forest,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2017,1990,Inggit checked,0,75,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
6393,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6393.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6393.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,Not sure if this is primary forest,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2017,1990,Yazid checked,0,97,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
6411,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6411.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6411.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,"Boundary pixel, probably more than 50% non forest",Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2013,1990,Yazid checked,0,0,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
6430,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6430.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6430.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,"I think this is forest, but I'm not super familiar with Sumbawa",Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2016,1990,Yazid checked,0,100,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
6469,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6469.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6469.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Nusa_Tenggara,Unsure,Not sure if this is primary forest,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Rizky checked,NA,NA,HIGH,HIGH,No edits needed,Monsoon forest in the eastern part of Flores,0,NA,0,NA,Agree,YES,2005,1990,Rizky checked,0,90,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
6136,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6136.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6136.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Selective logging,DEG,Nusa_Tenggara,Unsure,Not sure there was any change in 1997,Primary intact,High,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Yazid checked,NA,NA,HIGH,HIGH,Edited entry,NA,1997,Degraded - Selective logging,0,NA,Agree,YES,2017,1995,Yazid checked,1,91,NA,FOREST,FOREST,FOREST,BUFFER,NON,FOREST,NON,FOREST,FOREST,FOREST,FOREST,Team_3
6304,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6304.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6304.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Selective logging,DEG,Nusa_Tenggara,Unsure,Not sure if this pixel was actually forested in 1990,Primary degraded,HIGH,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,2004,Degraded - Selective logging,0,NA,Disagree - minor,YES,2017,1995,Inggit checked,1,97,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
6437,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6437.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6437.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Smallholder,CLEARED,Nusa_Tenggara,Unsure,"I don't see the 2006 clearing, maybe the pixel was just degraded at that point?",Primary degraded,HIGH,NA,2015,2014,Degraded - Nearby clearing,HIGH,roading,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,Edited entry,NA,0,NA,2006,Cleared - Smallholder,Agree,YES,2017,1990,Yazid checked,1,100,NA,FOREST,FOREST,FOREST,NON,NON,NON,NON,FOREST,FOREST,FOREST,NON,Team_3
