USER,Editor,COMPARE_KLHK_1990,COMPARE_UMD_2001,OMISSION or COMMISSION,Link start,Link end,NEW EDITS,DISAGREEMENT NOTES,ISLAND,ID,1990 land cover,X1990_CONF,Final land use KLHK,FINAL_LU_UMD,CONF_FINAL,Change 1 year,Change 1 previous cloud free year,Change 1 type,Change 1 confidence,Change 2 year,Change 2 previous cloud free year,Change 2 type,Change 2 confidence,Change 3 year,Change 3 previous cloud free year,Change 3 type,Change 3 confidence,Change 4 year,Change 4 previous cloud free year,Change 4 type,Change 4 confidence,Change 5 year,Change 5 previous cloud free,Change 5 type,Change 5 confidence,Change 6 year,Change 6 previous cloud free,Change 6 type,Change 6 confidence,SPOT,HIGHRES_GE,FY_CF,CHANGE_EVENT,CHANGE_E_CONF,AGREE_DISAGREE,D_EDITS,X1990_NOTES,CLASS_NOTES,CH1_NOTES,CH2_NOTES,CH3_NOTES,CH4_NOTES,CH5_NOTES,CH6_NOTES,NOTES_FINAL
Diana checked,Diana checked,COMMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7836,Non Forest,Low,Perkebunan,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2013,1991,No,High,Disagree - major,,Scene tahun 90 kosong,,,,,,,NA,
Diana checked,Diana checked,AGREE_FOR,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,"Pixel affected three times by fire, pretty sure it was still forested after 1998, but probably lost +50% canopy in 2007",Sumatera,7839,Primary degraded,High,Hutan Sekunder,DEG_FI,High,1998,1997,Degraded - Fire,High,2007,2006,Cleared - Fire,Low,2014,2013,Cleared - Fire,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,No,none,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_FOR,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7840,Primary intact,High,Hutan Primer,PIN,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1993,No,Low,Disagree - minor,,Sample complete!,,,,,,,NA,Possible the pixel was degraded around 2011/2012 (after a settlement was built in the bottom left section of the scene)
Diana checked,Diana checked,COMMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,"Boundary pixel, less than 50% forested",Sumatera,7861,Non Forest,High,Air,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1999,No,High,Agree,,Sample complete!,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Non forest in 1990?,Sumatera,7864,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,No,High,Agree,,Sample complete!,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,Pretty sure this was a peat forest in 1990,Sumatera,7870,Primary intact,High,Perkebunan,CLEAR_PE,High,1997,1996,Degraded - Fire,High,2007,2006,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,Yes,High,Disagree - major,,Sample complete!,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Rubber in 1990?,Sumatera,7878,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,,,,,,,,,,,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2016,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,AGREE_FOR,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Possibly degraded around 1999/2000,Sumatera,7884,Primary intact,High,Hutan Sekunder,DEG_NE,High,1999,1997,Degraded - Selective Logging,Low,2016,2015,Degraded - Nearby clearing,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1991,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,AGREE_FOR,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Rubber in 1990?,Sumatera,7886,Non Forest,Low,Perkebunan,NON,Low,,,,,,,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,No,2015,1991,Yes,High,Disagree - major,,Sample complete!,,,,,,,NA,
Diana checked,Diana checked,COMMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,Already non forest in first cloud free image (1992),Sumatera,7891,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1992,No,High,Agree,,Sample complete!,,,,,,,NA,
Diana checked,Diana checked,AGREE_FOR,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,"Boundary pixel, border of a river, but I think it was more than 50% forest (over water in 2015/2016, but I think that's most likely a projection issue)",Sumatera,7892,Primary intact,High,Perkebunan,CLEAR_PE,High,2004,2003,Cleared - Palm estates,High,,,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,Yes,High,Disagree - major,,,,,River meandering caused pixel to change to water,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Rubber in 1990?,Sumatera,7893,Non Forest,High,Perkebunan,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,No,High,Disagree - major,,Sample complete!,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Peat forest,Sumatera,7894,Primary degraded,High,Hutan Rawa Sekunder,DEG_NE,High,1998,1996,Degraded - Nearby clearing,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1992,Yes,High,Disagree - minor,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Probably non primary forest in 1990,Sumatera,7898,Non Forest,High,Belukar,NON,High,,,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,Yes,High,Agree,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7904,Primary degraded,High,Perkebunan,CLEAR_PE,High,1997,1996,Cleared - Abandoned/transitional,High,2009,2008,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1992,Yes,High,Agree,,,,,,,,,NA,Good example of the abandoned land to palm transition
Diana checked,Diana checked,AGREE_FOR,COMMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Probably not cleared until 2013,Sumatera,7913,Primary degraded,High,Belukar,CLEAR_AB,High,2013,2012,Cleared - Abandoned/transitional,Low,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,AGREE_FOR,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Cleared in 1998 fire?,Sumatera,7914,Primary intact,High,Belukar,CLEAR_FI,High,1998,1996,Cleared - Fire,Low,2016,2015,Cleared - Fire,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2011,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7917,Primary degraded,High,Lahan Terbuka,CLEAR_AB,High,1992,1991,Degraded - Nearby clearing,High,1995,1992,Cleared - Abandoned/transitional,High,2013,2012,Cleared - Abandoned/transitional,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,Yes,High,Disagree - major,,,,,,Land being prepared for palm estate,,,NA,Palm clearly visible nearby in SPOT image
Diana checked,Diana checked,COMMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7920,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2016,1990,No,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,AGREE_FOR,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Cleared by fire in 1993?,Sumatera,7921,Primary degraded,High,Hutan Sekunder,DEG_FI,High,1993,1991,Cleared - Fire,High,1995,1993,Cleared - Fire,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,AGREE_FOR,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7938,Primary intact,High,Hutan Sekunder,DEG_SL,High,1998,1996,Degraded - Selective Logging,High,2008,2007,Degraded - Selective Logging,Low,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1992,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Wetland,Sumatera,7944,Primary degraded,High,Hutan Rawa Sekunder,DEG,High,,,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,No,High,Disagree - major,,Sample complete!,,"Peatland dried, but appears to be a natural process (no canals visible)",,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7952,Primary degraded,High,Perkebunan,CLEAR_PE,High,1998,1996,Degraded - Fire,High,2010,2009,Cleared - Abandoned/transitional,High,2013,2012,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2013,1995,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,AGREE_FOR,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Logging near pixel in 1999,Sumatera,7953,Primary intact,High,Hutan Sekunder,DEG_SL,High,1999,1998,Degraded - Selective Logging,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,No,Low,Agree,,Sample complete!,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Forest fragment?,Sumatera,7956,Primary degraded,High,Pertanian Lahan Kering,CLEAR_SH,High,1993,1991,Degraded - Nearby clearing,High,1994,1993,Cleared - Small-holder land use,High,2012,2011,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2014,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7962,Primary intact,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,1998,1997,Degraded - Nearby clearing,High,2006,2005,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2013,1990,Yes,High,Disagree - minor,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Cleared in 1999 (not sure if by fire or abandoned),Sumatera,7967,Primary degraded,High,Belukar,CLEAR_FI,High,1994,1993,Degraded - Nearby clearing,High,1999,1998,Cleared - Fire,Low,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2016,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,COMMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7970,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,No,High,Agree,,Sample complete!,,,,,,,NA,
Diana checked,Diana checked,OMISSION,COMMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7974,Primary degraded,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,1991,1990,Cleared - Small-holder land use,High,2010,2009,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2016,1990,Yes,High,Disagree - minor,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_FOR,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7975,Primary intact,High,Hutan Sekunder,DEG_NE,High,1998,1995,Degraded - Nearby clearing,High,2011,2010,Degraded - Nearby clearing,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2011,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,AGREE_FOR,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7977,Primary intact,High,Hutan Sekunder,DEG_FI,High,1999,1997,Degraded - Fire,High,2007,2006,Degraded - Fire,High,2016,2015,Degraded - Fire,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,COMMISSION,COMMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,Pretty sure this pixel lost +50% canopy cover in 1990,Sumatera,7979,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2013,1990,No,High,Disagree - major,,Sample complete!,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7982,Primary degraded,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2016,1990,No,High,Disagree - major,,Sample complete!,,,,,,,NA,
Diana checked,Diana checked,OMISSION,COMMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7995,Primary degraded,Low,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,1992,1990,Cleared - Small-holder land use,Low,2008,2007,Cleared - Small-holder land use,High,2013,2012,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,No,2015,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_FOR,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,7997,Primary degraded,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,2005,2004,Degraded - Nearby clearing,High,2014,2013,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2014,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,,Sumatera,7998,Primary degraded,High,Belukar,CLEAR_SH,High,1994,1990,Cleared - Small-holder land use,Low,2001,2000,Cleared - Small-holder land use,Low,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2017,1990,Yes,High,Disagree - minor,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Probably rubber?,Sumatera,8000,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,,,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2014,1992,Yes,High,Disagree - minor,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Probably rubber?,Sumatera,8002,Non Forest,High,Belukar,NON,High,,,,,,,,,,,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,Yes,High,Disagree - major,,,,,,,,,NA,"Pixel represents a very small, very highly degraded forest fragment - still technically primary degraded forest according to UMD definition, but non-forest in KLHK definition"
Diana checked,Diana checked,OMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,"Peat swamp area, though I think the pixel itself was in a non-forested marsh area",Sumatera,8007,Non Forest,High,Perkebunan,NON,High,,,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,Yes,High,Disagree - minor,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,,Sumatera,8008,Non Forest,High,Perkebunan,NON,High,,,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,8012,Primary intact,High,Perkebunan,CLEAR_PE,High,1996,1993,Cleared - Abandoned/transitional,High,1999,1998,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,8015,Primary degraded,High,Hutan Mangrove Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,No,2013,1990,No,High,Disagree - minor,,Sample complete!,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,,Sumatera,8020,Non Forest,High,Belukar Rawa,NON,High,,,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,No,2016,1994,Yes,High,Disagree - major,,,,,,,,,NA,Mangrove forest cleared in 2013; pixel was only partially forested in 1990
Diana checked,Diana checked,OMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,8022,Primary intact,High,Belukar,CLEAR_FI,High,1998,1997,Cleared - Fire,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1994,Yes,High,Disagree - minor,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,Forest fragment in 1990,Sumatera,8023,Primary degraded,High,Pertanian Lahan Kering,CLEAR_OT,High,1992,1991,Cleared - Other,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2013,1991,Yes,High,Disagree - major,,,,Pinang plantations,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,8025,Primary degraded,High,Pertanian Lahan Kering Campur Semak,CLEAR_AB,High,1998,1995,Degraded - Nearby clearing,High,2008,2007,Degraded - Nearby clearing,High,2012,2011,Cleared - Abandoned/transitional,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1994,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,AGREE_FOR,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,8028,Primary intact,High,Perkebunan,CLEAR_PE,High,2011,2010,Degraded - Nearby clearing,High,2016,2015,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2005,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,Rubber in 1990???,Sumatera,8030,Non Forest,High,Perkebunan,NON,High,,,,,,,,,,,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,Yes,High,Disagree - major,,,Sawit,,,,,,NA,
Diana checked,Diana checked,COMMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,"Natural wetland landscape, but I don't believe the pixel is forested",Sumatera,8033,Non Forest,High,Belukar Rawa,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1992,No,Low,Disagree - major,,Sample complete!,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,8040,Primary intact,High,Perkebunan,CLEAR_PE,High,2000,1999,Degraded - Nearby clearing,High,2002,2001,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2014,1991,Yes,High,Disagree - major,,,Sawit,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,8043,Primary intact,High,Belukar,CLEAR_AB,High,1995,1994,Cleared - Abandoned/transitional,High,1997,1996,Cleared - Abandoned/transitional,High,2010,2009,Cleared - Abandoned/transitional,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1993,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_FOR,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,8060,Primary intact,High,Perkebunan,CLEAR_PE,High,2004,2003,Cleared - Abandoned/transitional,High,2012,2011,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,Yes,High,Disagree - minor,,,Sawit,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,8072,Primary intact,High,Hutan Rawa Sekunder,DEG_FI,High,1998,1997,Degraded - Fire,High,2007,2006,Degraded - Fire,High,2016,2015,Degraded - Fire,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,,Sumatera,8079,Non Forest,High,Belukar,NON,High,,,,,,,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,No,2014,1995,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_FOR,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,8083,Primary intact,High,Bandara,CLEAR_OT,High,2013,2012,Degraded - Nearby clearing,High,2015,2014,Cleared - Other,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,Yes,High,Disagree - major,,,,,Cleared for a port,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_FOR,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,8084,Primary degraded,High,Hutan Rawa Sekunder,DEG_NE,High,1997,1996,Degraded - Nearby clearing,High,2001,2000,Degraded - Nearby clearing,Low,2014,2013,Degraded - Nearby clearing,Low,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2016,1992,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,Peat forest,Sumatera,8092,Primary degraded,High,Lahan Terbuka,CLEAR_AB,High,1994,1993,Cleared - Abandoned/transitional,High,2003,2000,Cleared - Abandoned/transitional,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,No,none,1993,Yes,High,Disagree - major,,,"Located within what appears to be a palm oil plantation, unclear whether palm has been planted within pixel",,,,,,NA,
Diana checked,Diana checked,AGREE_FOR,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,8094,Primary intact,High,Belukar,CLEAR_AB,High,1998,1996,Degraded - Nearby clearing,High,2004,2003,Cleared - Abandoned/transitional,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,none,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_FOR,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,,Sumatera,8095,Primary intact,High,Hutan Sekunder,DEG_SL,High,2016,2015,Degraded - Selective Logging,Low,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1990,No,High,Disagree - major,,Sample complete!,,,,,,,NA,
Diana checked,Diana checked,OMISSION,AGREE_FOR,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,8098,Primary intact,High,Belukar Rawa,CLEAR_FI,High,1999,1993,Degraded - Nearby clearing,High,2013,2011,Degraded - Nearby clearing,High,2015,2014,Cleared - Fire,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2015,1993,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,AGREE_FOR,OMISSION,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,Edited entry,,Sumatera,8119,Primary degraded,High,Belukar,CLEAR_SH,High,1992,1991,Degraded - Nearby clearing,High,1995,1992,Cleared - Small-holder land use,Low,2009,2008,Cleared - Small-holder land use,High,2013,2012,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,NA,NA,Yes,2012,1990,Yes,High,Disagree - major,,,,,,,,,NA,
Diana checked,Diana checked,COMMISSION,AGREE_NON,YES,file:///F:/Indonesia_samples/pages_new/Sumatera_sample,.html,No edits needed,,Sumatera,8121,Non Forest,High,Perkebunan,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,Yes,2016,1990,No,High,Agree,,Sample complete!,,,,,,,NA,
